2024-07-30 00:07:05 [MessageBroker-2] INFO  o.s.w.s.c.WebSocketMessageBrokerStats - WebSocketSession[1 current WS(1)-HttpStream(0)-HttpPoll(0), 2 total, 0 closed abnormally (0 connect failure, 0 send limit, 0 transport error)], stompSubProtocol[processed CONNECT(2)-CONNECTED(2)-DISCONNECT(0)], stompBrokerRelay[null], inboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 45], outboundChannel[pool size = 0, active threads = 0, queued tasks = 0, completed tasks = 8], sockJsScheduler[pool size = 32, active threads = 1, queued tasks = 2, completed tasks = 13428]
2024-07-30 02:12:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[initial-data-topic-0])
2024-07-30 02:12:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Adding newly assigned partitions: initial-data-topic-0
2024-07-30 02:12:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition initial-data-topic-0 to the committed offset FetchPosition{offset=41, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 02:12:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [initial-data-topic-0]
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Request joining group due to: group is already rebalancing
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Revoke previously assigned partitions initial-data-topic-0
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions revoked: [initial-data-topic-0]
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] (Re-)joining group
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=128, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Finished assignment for group at generation 128: {consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e=Assignment(partitions=[initial-data-topic-0])}
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=128, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[initial-data-topic-0])
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Adding newly assigned partitions: initial-data-topic-0
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition initial-data-topic-0 to the committed offset FetchPosition{offset=41, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 02:13:54 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [initial-data-topic-0]
2024-07-30 02:14:06 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Request joining group due to: group is already rebalancing
2024-07-30 02:14:06 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Revoke previously assigned partitions initial-data-topic-0
2024-07-30 02:14:06 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions revoked: [initial-data-topic-0]
2024-07-30 02:14:06 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] (Re-)joining group
2024-07-30 02:14:06 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=129, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:14:07 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Finished assignment for group at generation 129: {consumer-initial-data-group-1-20d8733e-47c4-47c3-915f-9823dec02eed=Assignment(partitions=[initial-data-request-0]), consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e=Assignment(partitions=[initial-data-topic-0])}
2024-07-30 02:14:07 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=129, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:14:07 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[initial-data-topic-0])
2024-07-30 02:14:07 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Adding newly assigned partitions: initial-data-topic-0
2024-07-30 02:14:07 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition initial-data-topic-0 to the committed offset FetchPosition{offset=41, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 02:14:07 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [initial-data-topic-0]
2024-07-30 02:14:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Request joining group due to: group is already rebalancing
2024-07-30 02:14:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Revoke previously assigned partitions initial-data-topic-0
2024-07-30 02:14:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions revoked: [initial-data-topic-0]
2024-07-30 02:14:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] (Re-)joining group
2024-07-30 02:14:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=130, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:14:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Finished assignment for group at generation 130: {consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e=Assignment(partitions=[initial-data-topic-0])}
2024-07-30 02:14:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=130, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:14:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[initial-data-topic-0])
2024-07-30 02:14:36 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Adding newly assigned partitions: initial-data-topic-0
2024-07-30 02:14:37 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition initial-data-topic-0 to the committed offset FetchPosition{offset=41, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 02:14:37 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [initial-data-topic-0]
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Request joining group due to: group is already rebalancing
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Revoke previously assigned partitions initial-data-topic-0
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions revoked: [initial-data-topic-0]
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] (Re-)joining group
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=131, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Finished assignment for group at generation 131: {consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e=Assignment(partitions=[initial-data-topic-0]), consumer-initial-data-group-1-069cc28f-015c-4cd8-9bbf-90c24a33c3e1=Assignment(partitions=[initial-data-request-0])}
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=131, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[initial-data-topic-0])
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Adding newly assigned partitions: initial-data-topic-0
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition initial-data-topic-0 to the committed offset FetchPosition{offset=41, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 02:14:46 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [initial-data-topic-0]
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Request joining group due to: group is already rebalancing
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Revoke previously assigned partitions initial-data-topic-0
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions revoked: [initial-data-topic-0]
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] (Re-)joining group
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully joined group with generation Generation{generationId=132, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Finished assignment for group at generation 132: {consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e=Assignment(partitions=[initial-data-topic-0])}
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Successfully synced group in generation Generation{generationId=132, memberId='consumer-initial-data-group-1-464ec503-7204-4085-9423-83ee36c86b7e', protocol='range'}
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Notifying assignor about the new Assignment(partitions=[initial-data-topic-0])
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerRebalanceListenerInvoker - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Adding newly assigned partitions: initial-data-topic-0
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.internals.ConsumerUtils - Setting offset for partition initial-data-topic-0 to the committed offset FetchPosition{offset=41, offsetEpoch=Optional.empty, currentLeader=LeaderAndEpoch{leader=Optional[192.168.0.212:9093 (id: 1001 rack: null)], epoch=0}}
2024-07-30 02:15:58 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.s.k.l.KafkaMessageListenerContainer - initial-data-group: partitions assigned: [initial-data-topic-0]
2024-07-30 02:16:10 [org.springframework.kafka.KafkaListenerEndpointContainer#0-0-C-1] INFO  o.a.k.c.c.i.ConsumerCoordinator - [Consumer clientId=consumer-initial-data-group-1, groupId=initial-data-group] Request joining group due to: group is already rebalancing
